alim_code;alim_nom_fr;alim_carbo;alim_image_url;code
32012;Riz soufflé chocolaté (non enrichi en vitamines et minéraux);84,2;;32012
31081;Bonbon au caramel, mou;83,7;https://i.pinimg.com/originals/04/f4/06/04f40672d197f40394835b462599b21b.jpg;31081
32005;Pétales de maïs natures, enrichis en vitamines et minéraux;83,2;;32005
32131;Riz soufflé chocolaté, enrichi en vitamines et minéraux;83,2;;32131
32014;Pétales de maïs natures (non enrichis en vitamines et minéraux);82,8;;32014
31021;Zeste d'orange confit;82,7;https://img.cuisineaz.com/660x660/2016-01-24/i93434-ecorces-d-oranges-confites.jpg;31021
31121;Chewing-gum, teneur en sucre inconnue (aliment moyen);82,5;https://images.unsplash.com/photo-1598247318797-e43459817f43?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1308&q=80;31121
7353;Galette multicéréales soufflée;82,4;https://le-quotidien-du-patient.fr/wp-content/uploads/2018/04/galette-de-riz-1024x683.jpg;7353
23430;Feuille de brick, cuite à sec sans matière grasse;82,4;;23430
24320;Gaufrette fourrée, aux fruits;82,4;https://ampi.be/wp-content/uploads/2015/12/gaufres-aux-fruits-2-e1540913199660.jpg;24320
32000;Grains de blé soufflés au miel ou caramel, enrichis en vitamines et minéraux;82,2;;32000
31008;Miel;81,7;https://images.unsplash.com/photo-1587049352851-8d4e89133924?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=634&q=80;31008
13168;Céréales instantanées, poudre à reconstituer, dès 6 mois;81,1;;13168
31046;Caramel liquide ou nappage caramel;81;;31046
9900;Vermicelle de riz, sèche;80,5;;9900
7352;Galette de riz soufflé complet;80,5;https://i-reg.unimedias.fr/sites/art-de-vivre/files/styles/recipe/public/r58_camargue-galette-riz-bio_md.jpg?auto=compress%2Cformat&crop=faces%2Cedges&cs=srgb&fit=crop&h=500&w=393;7352
32130;Blé khorasan complet soufflé;80,5;;32130
24685;Cône ou cornet classique, pour glace;80,4;;24685
31060;Bonbon gélifié;80,2;;31060
24031;Biscuit sec croquant (ex : tuile) sans chocolat, allégé en matière grasse;80,1;;24031
32011;Pétales de blé chocolatés (non enrichis en vitamines et minéraux);80,1;;32011
24430;Biscuit sec aux oeufs à la cuillère (cuiller) ou Boudoir;79,9;;24430
32013;Céréales chocolatées pour petit déjeuner, non fourrées, (non enrichies en vitamines et minéraux);79,6;;32013
31023;Marron glacé;79,5;;31023
31100;Barre céréalière pour petit déjeuner au lait, chocolatée ou non, enrichie en vitamines et minéraux;79,5;;31100
18102;Poudre maltée, cacaotée ou au chocolat pour boisson, sucrée, enrichie en vitamines et minéraux;79,4;;18102
32135;Multi-céréales soufflées ou extrudées, enrichies en vitamines et minéraux;79,4;;32135
18167;Poudre cacaotée ou au chocolat sucrée pour boisson, enrichie en vitamines et minéraux;79,3;;18167
24680;Biscuit moelleux fourré à l'orange et enrobé de sucre glace;79,3;;24680
32032;Céréales pour petit déjeuner, non enrichies en vitamines et minéraux (aliment moyen);79,2;;32032
9874;Pâtes sèches, sans gluten, crues;79;;9874
32030;"Céréales pour petit déjeuner ""équilibre"" nature (non enrichies en vitamines et minéraux)";79;;32030
31050;Guimauve ou marshmallow;78,7;;31050
32029;"Céréales pour petit déjeuner ""équilibre"" aux fruits (non enrichies en vitamines et minéraux)";78,7;;32029
9101;Riz blanc étuvé, cru;78,6;;9101
32021;"Céréales pour petit déjeuner ""équilibre"" nature ou au miel, enrichies en vitamines et minéraux";78,6;;32021
13089;Banane, pulpe, sèche;78,4;;13089
9121;Riz, mélange de variétés (blanc, complet, rouge, sauvage, etc.), cru;78,1;;9121
9545;Farine de maïs;78,1;;9545
31089;Sirop d'agave;78,1;;31089
31054;Chewing-gum, sans sucre;78,1;https://images.unsplash.com/photo-1598247318797-e43459817f43?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1308&q=80;31054
9100;Riz blanc, cru;78;;9100
24441;Biscuit sec type langue de chat ou cigarette russe;77,9;;24441
32023;"Céréales pour petit déjeuner ""équilibre"" aux fruits, enrichies en vitamines et minéraux";77,9;;32023
9119;Riz thaï ou basmati, cru;77,8;;9119
23027;Macaron sec;77,7;;23027
32009;Pétales de blé chocolatés, enrichis en vitamines et minéraux;77,7;;32009
24300;Gaufrette ou éventail sans fourrage;76,8;;24300
32134;Céréales complètes soufflées, enrichies en vitamines et minéraux;76,8;;32134
7300;Biscotte classique;76,6;;7300
31014;Pâte de fruits;76,6;;31014
13178;Canneberge ou cranberry, séchée, sucrée;76,4;;13178
4022;Pomme de terre, flocons déshydratés, nature;76,1;;4022
18069;Café, décaféiné, poudre soluble;76;;18069
23220;Pain d'épices fourré ou nonette;76;;23220
9440;Farine de blé tendre ou froment T45 (pour pâtisserie);75,9;;9440
24039;Barre biscuitée fourrée aux fruits, allégée en matière grasse;75,7;;24039
18101;Poudre cacaotée ou au chocolat pour boisson, sucrée;75,6;;18101
32025;"Céréales pour petit déjeuner ""équilibre"" aux fruits secs (à coque), enrichis en vitamines et minéraux";75,5;;32025
24008;Biscuit sec fourré aux fruits, allégé en matière grasse;75,3;;24008
32003;Céréales pour petit déjeuner (aliment moyen);75,3;;32003
32115;Grains de blé soufflés chocolatés, enrichis en vitamines et minéraux;75,2;;32115
20180;Oignon, séché;75;;20180
7351;Crackers de table au froment;75;;7351
32031;Céréales pour petit déjeuner, enrichies en vitamines et minéraux (aliment moyen);75;;32031
24616;Biscuit sec type tuile, aux fruits;74,9;;24616
31067;Mélasse de canne;74,7;;31067
7413;Tartine craquante, extrudée et grillée, fourrée aux fruits;74,7;;7413
24010;Biscuit sec, avec matière grasse végétale;74,7;;24010
32028;"Céréales pour petit déjeuner ""équilibre"" au chocolat (non enrichies en vitamines et minéraux)";74,6;;32028
24015;Biscuit sec petit beurre;74,5;;24015
7400;Pain grillé, tranches, au froment;74,4;;7400
38107;Biscuit apéritif, mini bretzel ou sticks;74,4;;38107
24678;Biscuit sec (génoise) nappage aux fruits, type barquette;74,4;;24678
9614;Polenta ou semoule de maïs, précuite, sèche;74;;9614
7310;Biscotte sans adjonction de sel;74;;7310
9437;Farine de blé tendre ou froment avec levure incorporée;74;;9437
9520;Farine de riz;73,9;;9520
31036;Dragée amande;73,9;;31036
24030;Biscuit sec au lait;73,9;;24030
32022;"Céréales pour petit déjeuner ""équilibre"" au chocolat, enrichies en vitamines et minéraux";73,9;;32022
7410;Tartine craquante, extrudée et grillée;73,7;;7410
9436;Farine de blé tendre ou froment T55 (pour pains);73,7;;9436
31113;Barre céréalière aux fruits;73,5;;31113
24240;"Goûter sec fourré (""sandwiché"") parfum fruits";73,3;;24240
24689;Biscuit pour bébé;73,3;;24689
13046;Raisin, sec;73,2;;13046
9445;Farine de blé tendre ou froment T80;73,2;;9445
38403;Biscuit apéritif, crackers, nature, allégé en matière grasse;73,1;;38403
31106;Barre céréalière chocolatée;73;;31106
31102;"Barre céréalière ""équilibre"" chocolatée, enrichie en vitamines et minéraux";72,9;;31102
31101;"Barre céréalière ""équilibre"" aux fruits, enrichie en vitamines et minéraux";72,8;;31101
9681;Graine de couscous (semoule de blé dur précuite), crue;72,7;;9681
24002;Biscuit sec à teneur garantie en vitamines;72,6;;24002
31094;Bonbon dur au caramel;72,5;;31094
31027;Fruit confit;72,3;;31027
24370;Crêpe dentelle;72,1;;24370
9610;Semoule de blé dur, crue;71,6;;9610
23200;Pain d'épices;71,5;;23200
9102;Riz complet, cru;71,4;;9102
24679;Biscuit sec nappé aux fruits, tartelette;71,3;;24679
24225;"Goûter sec fourré (""sandwiché"") parfum lait ou vanille";71,2;;24225
32136;Muesli croustillant, au quinoa;71,2;;32136
24017;Biscuit sec petit beurre au chocolat;71,1;;24017
9863;Pâtes ou nouilles asiatiques au blé et aux oeufs, crues, nature;71;;9863
9533;Farine de seigle T130;70,9;;9533
7403;Pain grillé brioché, tranché, préemballé;70,8;;7403
7421;Pain grillé suédois aux fruits;70,8;;7421
9532;Farine de seigle T85;70,7;;9532
9109;Riz rouge, cru;70,6;;9109
31072;Chocolat noir fourrage confiseur à la menthe;70,5;;31072
9570;Farine de châtaigne;70,4;;9570
32001;Céréales pour petit déjeuner chocolatées, non fourrées, enrichies en vitamines et minéraux;70,4;;32001
31115;Barre céréalière chocolatée aux fruits;70,4;;31115
15201;Pâte d'amande, préemballée;70,3;;15201
18160;Café au lait ou cappuccino, poudre soluble;70,1;;18160
7431;Croûton à tartiner;70;;7431
7500;Chapelure;70;;7500
24001;Biscuit sec nature;70;;24001
23854;Gaufre croustillante (fine ou sèche), chocolatée, préemballée;70;;23854
24040;Biscuit sec pour petit déjeuner, au chocolat;69,7;;24040
13051;Mélange apéritif de fruits exotiques, sec;69,5;;13051
24686;Génoise sèche fourrée aux fruits et nappée de chocolat;69,5;;24686
4016;Pomme de terre, flocons déshydratés, au lait ou à la crème;69,4;;4016
11506;Édulcorant à l'aspartame, en pastilles;69,3;;11506
9108;Riz sauvage, cru;69,2;;9108
24037;Biscuit sec fourré à la pâte ou purée de fruits;69,2;;24037
32016;Céréales pour petit déjeuner fourrées au chocolat ou chocolat-noisettes, enrichies en vitamines et minéraux;69,2;;32016
7301;Biscotte briochée;69;;7301
24007;Biscuit sec croquant au chocolat, allégé en matière grasse;69;;24007
24009;Spéculoos;69;;24009
13118;Pêche, sèche;68,9;;13118
7425;Pain grillé, tranches, multicéréale;68,8;;7425
13406;Chips d'abricot pays, pulpe, prélevé à la Martinique;68,7;;13406
9321;Orge perlée, crue;68,6;;9321
9410;Farine de blé tendre ou froment T110;68,6;;9410
7407;Pain grillé suédois au froment;68,5;;7407
32128;Muesli floconneux ou de type traditionnel;68,5;;32128
9540;Farine de sarrasin;68,4;;9540
32111;Muesli croustillant aux fruits ou fruits secs, enrichi en vitamines et minéraux;68,4;;32111
9821;Pâtes sèches, aux oeufs, crues;68;;9821
24615;Biscuit sec ou tuile, aux amandes;68;;24615
24231;"Goûter sec fourré (""sandwiché"") parfum chocolat";67,9;;24231
24371;Crêpe dentelle au chocolat, préemballée;67,9;;24371
32123;Pétales de blé avec noix, noisettes ou amandes, enrichis en vitamines et minéraux;67,9;;32123
9080;Blé dur précuit, entier, cru;67,7;;9080
24041;Biscuit aux céréales pour petit déjeuner, enrichis en vitamines et minéraux;67,7;;24041
9870;Pâtes sèches, au blé complet, crues;67,6;;9870
9435;Farine de blé tendre ou froment T65;67,6;;9435
24054;Biscuit sec, sablé, galette ou palet, aux fruits;67,6;;24054
32139;Muesli enrichi en vitamines et minéraux (aliment moyen);67,3;;32139
9083;Blé dur précuit, grains entiers, cuisiné, à poêler;67,2;;9083
9200;Maïs entier, cru;67,2;;9200
32017;Céréales pour petit déjeuner fourrées au chocolat ou chocolat-noisettes;67,2;;32017
18163;Café au lait ou cappuccino au chocolat, poudre soluble;67,1;;18163
31034;Sirop d'érable;67,1;;31034
7340;Biscotte complète ou riche en fibres;67;;7340
23849;Gaufre fine fourrée au miel, préemballée;67;;23849
18150;Chicorée et café, poudre soluble;66,9;;18150
9690;Boulgour de blé, cru;66,8;;9690
7330;Biscotte multicéréale;66,7;;7330
23830;Crêpe fourrée fraise, préemballée;66,7;;23830
32004;Muesli (aliment moyen);66,6;;32004
24070;Sablé à la noix de coco;66,5;;24070
7420;Pain grillé suédois au blé complet;66,4;;7420
31001;Barre chocolatée non biscuitée enrobée;66,4;;31001
23853;Gaufre croustillante (fine ou sèche), nature ou sucrée, préemballée;66,4;;23853
24035;Biscuit sec pour petit déjeuner, allégé en sucres;66,3;;24035
11171;Fond de volaille pour sauces et cuisson, déshydraté;66,3;;11171
31093;Guimauve ou marshmallow, enrobé de chocolat;66,2;;31093
24072;Sablé aux fruits (pomme, fruits rouges, etc.);66;;24072
9810;Pâtes sèches standard, crues;65,8;;9810
24034;Biscuit sec pour petit déjeuner;65,8;;24034
9360;Sorgho entier, cru;65,4;;9360
32110;Muesli floconneux aux fruits ou fruits secs, enrichi en vitamines et minéraux;65,4;;32110
7525;Gressin;65,3;;7525
31104;Barre céréalière diététique hypocalorique;65,3;;31104
31041;Confiserie au chocolat dragéifiée;65;;31041
24000;Biscuit sec, sans précision;65;;24000
9415;Farine de blé tendre ou froment T150;64,9;;9415
24049;Biscuit sec au beurre, sablé, galette ou palet;64,8;;24049
13011;Datte, pulpe et peau, sèche;64,7;;13011
32018;Céréales pour petit déjeuner fourrées, fourrage autre que chocolat, enrichies en vitamines et minéraux;64,7;;32018
9380;Sarrasin entier, cru;64,6;;9380
9550;Farine d'orge;64,5;;9550
23442;Pâte sablée, cuite;64,4;;23442
9330;Mil entier, cru;64,3;;9330
7412;Tartine craquante, extrudée et grillée, fourrée au chocolat;64,3;;7412
23941;Gâteau moelleux fourré aux fruits type mini-roulé ou mini-cake fourré, prémballé;64,2;;23941
7004;Pain grillé, domestique;64;;7004
9480;Farine d'épeautre (grand épeautre);64;;9480
32008;Céréales pour petit déjeuner riches en fibres, au chocolat, enrichies en vitamines et minéraux;64;;32008
20211;Champignon, lentin comestible ou shiitaké, séché;63,9;;20211
23930;Gâteau sablé aux fruits, préemballé;63,9;;23930
38104;Chips de crevette;63,7;;38104
24053;Biscuit sec chocolaté, type galette;63,7;;24053
24016;Biscuit sec avec tablette de chocolat;63,3;;24016
23803;Gâteau basque, cerises;63,3;;23803
9555;Farine de millet;63,2;;9555
32109;Muesli croustillant au chocolat (non enrichi en vitamines et minéraux);63,2;;32109
7409;Pain grillé suédois aux graines de lin;63;;7409
23448;Pâte sablée pur beurre, cuite;63;;23448
24360;Cigarette;63;;24360
11023;Ail séché, poudre;62,8;;11023
32112;Muesli croustillant au chocolat, avec ou sans fruits, enrichi en vitamines et minéraux;62,7;;32112
18017;Sirop à diluer, sucré;62,6;;18017
31033;Nougat ou touron;62,5;;31033
9060;Blé dur entier, cru;62,4;;9060
4038;Chips de pommes de terre et assimilés nature ou aromatisées, allégées en matière grasse;62,1;;4038
38400;Biscuit apéritif soufflé, à base de maïs, sans cacahuète;62,1;;38400
31047;Gélifiant pour confitures;62;;31047
24003;Biscuit sec à teneur garantie en vitamines et minéraux;61,9;;24003
24038;Biscuit sec avec nappage chocolat;61,9;;24038
24036;Biscuit sec chocolaté, préemballé;61,7;;24036
32138;Muesli floconneux aux fruits ou fruits secs (non enrichi en vitamines et minéraux);61,7;;32138
31086;Gelée de fruits divers (extra ou classique);61,6;;31086
32113;Muesli floconneux aux fruits ou fruits secs, sans sucres ajoutés;61,6;;32113
23937;Gâteau moelleux aux fruits, prémballé;61,6;;23937
11039;Safran;61,5;;11039
24004;Biscuit sec aux fruits, hyposodé;61,4;;24004
24011;Biscuit sec, petits fours en assortiment;61,4;;24011
24080;Sablé au cacao ou chocolat, au praliné ou autre;61,2;;24080
23416;Pâte brisée, pur beurre, cuite;61,1;;23416
9390;Seigle entier, cru;61;;9390
31062;Confiture de framboise (extra ou classique);61;;31062
24050;Biscuit sec au beurre, sablé, galette ou palet, au chocolat;61;;24050
23446;Pâte sablée pur beurre, surgelée, crue;60,9;;23446
31038;Confiture de cerise (extra ou classique);60,9;;31038
24051;Biscuit sec chocolaté, type barquette;60,9;;24051
32141;Muesli non enrichi en vitamines et minéraux (aliment moyen);60,7;;32141
23939;Gâteau moelleux fourré au chocolat ou aux pépites de chocolat ou au lait, prémballé;60,7;;23939
31009;Chocolat au lait aux céréales croustillantes, tablette;60,6;;31009
31114;Barre céréalière aux amandes ou noisettes;60,6;;31114
38106;Biscuit apéritif soufflé, à base de pomme de terre;60,5;;38106
31000;Barre chocolatée biscuitée;60,5;;31000
31098;Barre chocolat au lait avec nougat;60,5;;31098
31024;Confiture de fraise (extra ou classique);60,5;;31024
24659;Biscuit sec feuilleté, type palmier ou autres;60,5;;24659
38399;Biscuit apéritif (aliment moyen);60,3;;38399
31092;Calissons d'Aix en Provence;60,3;;31092
31002;Barre à la noix de coco, enrobée de chocolat;60,2;;31002
31006;Confiture ou Marmelade, tout type de fruits (aliment moyen);60,2;;31006
24052;Biscuit sec chocolaté, type tartelette;60,2;;24052
23301;Corne de gazelle (pâtisserie orientale aux amandes et sirop);60,2;;23301
24313;Gaufrette, fourrée vanille, préemballée;60,1;;24313
24665;Gâteau aux amandes, préemballé;60,1;;24665
9231;Pop-corn ou Maïs éclaté, à l'air, non salé;60;;9231
15016;Crème de marrons vanillée, appertisée;59,8;;15016
24055;Biscuit sec fourré fruits à coque (non ou légèrement chocolaté);59,8;;24055
31037;Confiture d'abricot (extra ou classique);59,7;;31037
32108;Muesli croustillant aux fruits et/ou fruits secs, graines (non enrichi en vitamines et minéraux);59,7;;32108
31095;Gelée de groseille (extra ou classique);59,6;;31095
24312;Gaufrette fourrée fruits à coque (noisette, amande, praline, etc.), chocolatée ou non, préemballée;59,6;;24312
9001;Épeautre, cru;59,5;;9001
9003;Blé de Khorasan, cru;59,5;;9003
38105;Chips de maïs ou tortilla chips;59,5;;38105
11169;Fond de veau pour sauces et cuisson, déshydraté;59,5;;11169
24071;Sablé pâtissier, artisanal;59,4;;24071
23022;Canelé;59,4;;23022
31039;Marmelade d'orange;59,3;;31039
31053;Confiture de prune (extra ou classique);59,3;;31053
32002;Céréales pour petit déjeuner riches en fibres, avec ou sans fruits, enrichies en vitamines et minéraux;59,3;;32002
13001;Abricot, dénoyauté, sec;59,1;;13001
7432;Croûtons nature, préemballés;59,1;;7432
38405;Biscuit apéritif à base de pomme de terre, type tuile salée;59,1;;38405
9612;Mélange de céréales et légumineuses, cru;59;;9612
38402;Biscuit apéritif, crackers, nature;59;;38402
51550;Khatfa feuille de brick, préemballée;59;;51550
24684;Cookie aux pépites de chocolat;59;;24684
38500;Croûton à l'ail aux fines herbes ou aux oignons, préemballé;58,9;;38500
31068;Confiture de myrtilles (extra ou classique);58,9;;31068
23815;Crêpe fourrée au sucre, préemballée;58,7;;23815
23829;Crêpe fourrée chocolat, préemballée;58,7;;23829
9345;Amarante, crue;58,6;;9345
7001;Pain, baguette, courante;58,3;;7001
38108;Biscuit apéritif soufflé, à base de pomme de terre et de soja;58,3;;38108
23412;Pâte brisée, matière grasse végétale, cuite;58,3;;23412
11006;Gingembre, poudre;58,3;;11006
9340;Quinoa, cru;58,1;;9340
23800;Crêpe, nature, préemballée, rayon température ambiante;58,1;;23800
31040;Confiture de lait;58;;31040
32140;Flocon d'avoine précuit;58;;32140
9311;Flocon d'avoine;57,9;;9311
31032;Pâte à tartiner chocolat et noisette;57,9;;31032
31071;Barre chocolatée aux fruits secs;57,6;;31071
23594;Gâteau moelleux nature type génoise;57,6;;23594
